date,product_id,center_id,units_demanded,units_sold,closing_stock,stockout_units,units_received,units_reordered
2023-10-26,SKU-001,DC-03,193,0,0,193,0,0
2023-10-27,SKU-001,DC-03,319,319,1770,0,2089,0
2023-10-28,SKU-001,DC-03,72,72,1698,0,0,0
2023-10-29,SKU-001,DC-03,165,165,1533,0,0,0
2023-10-30,SKU-001,DC-03,507,507,1026,0,0,0
2023-10-31,SKU-001,DC-03,182,182,844,0,0,0
2023-11-01,SKU-001,DC-03,253,253,591,0,0,0
2023-11-02,SKU-001,DC-03,351,351,240,0,0,0
2023-11-03,SKU-001,DC-03,258,240,0,18,0,0
2023-11-04,SKU-001,DC-03,131,0,0,131,0,0
2023-11-05,SKU-001,DC-03,181,0,0,181,0,2520
2023-11-06,SKU-001,DC-03,120,0,0,120,0,0
2023-11-07,SKU-001,DC-03,252,0,0,252,0,0
2023-11-08,SKU-001,DC-03,190,0,0,190,0,0
2023-11-09,SKU-001,DC-03,118,0,0,118,0,0
2023-11-10,SKU-001,DC-03,371,371,2149,0,2520,0
2023-11-11,SKU-001,DC-03,63,63,2086,0,0,0
2023-11-12,SKU-001,DC-03,76,76,2010,0,0,0
2023-11-13,SKU-001,DC-03,291,291,1719,0,0,0
2023-11-14,SKU-001,DC-03,378,378,1341,0,0,0
2023-11-15,SKU-001,DC-03,167,167,1174,0,0,0
2023-11-16,SKU-001,DC-03,121,121,1053,0,0,0
2023-11-17,SKU-001,DC-03,180,180,873,0,0,0
2023-11-18,SKU-001,DC-03,48,48,825,0,0,0
2023-11-19,SKU-001,DC-03,181,181,644,0,0,1876
2023-11-20,SKU-001,DC-03,256,256,388,0,0,0
2023-11-21,SKU-001,DC-03,179,179,209,0,0,0
2023-11-22,SKU-001,DC-03,284,209,0,75,0,0
2023-11-23,SKU-001,DC-03,195,0,0,195,0,0
2023-11-24,SKU-001,DC-03,62,62,1814,0,1876,0
2023-11-25,SKU-001,DC-03,166,166,1648,0,0,0
2023-11-26,SKU-001,DC-03,143,143,1505,0,0,0
2023-11-27,SKU-001,DC-03,341,341,1164,0,0,0
2023-11-28,SKU-001,DC-03,138,138,1026,0,0,0
2023-11-29,SKU-001,DC-03,237,237,789,0,0,0
2023-11-30,SKU-001,DC-03,145,145,644,0,0,0
2023-12-01,SKU-001,DC-03,223,223,421,0,0,0
2023-12-02,SKU-001,DC-03,133,133,288,0,0,0
2023-12-03,SKU-001,DC-03,142,142,146,0,0,2374
2023-12-04,SKU-001,DC-03,236,146,0,90,0,0
2023-12-05,SKU-001,DC-03,506,0,0,506,0,0
2023-12-06,SKU-001,DC-03,206,0,0,206,0,0
2023-12-07,SKU-001,DC-03,339,0,0,339,0,0
2023-12-08,SKU-001,DC-03,114,114,2260,0,2374,0
2023-12-09,SKU-001,DC-03,120,120,2140,0,0,0
2023-12-10,SKU-001,DC-03,90,90,2050,0,0,0
2023-12-11,SKU-001,DC-03,197,197,1853,0,0,0
2023-12-12,SKU-001,DC-03,305,305,1548,0,0,0
2023-12-13,SKU-001,DC-03,164,164,1384,0,0,0
2023-12-14,SKU-001,DC-03,263,263,1121,0,0,0
2023-12-15,SKU-001,DC-03,285,285,836,0,0,0
2023-12-16,SKU-001,DC-03,118,118,718,0,0,0
2023-12-17,SKU-001,DC-03,105,105,613,0,0,1907
2023-12-18,SKU-001,DC-03,143,143,470,0,0,0
2023-12-19,SKU-001,DC-03,269,269,201,0,0,0
2023-12-20,SKU-001,DC-03,241,201,0,40,0,0
2023-12-21,SKU-001,DC-03,444,0,0,444,0,0
2023-12-22,SKU-001,DC-03,273,273,1634,0,1907,0
2023-12-23,SKU-001,DC-03,47,47,1587,0,0,0
2023-12-24,SKU-001,DC-03,131,131,1456,0,0,0
2023-12-25,SKU-001,DC-03,172,172,1284,0,0,0
2023-12-26,SKU-001,DC-03,321,321,963,0,0,0
2023-12-27,SKU-001,DC-03,192,192,771,0,0,0
2023-12-28,SKU-001,DC-03,295,295,476,0,0,0
2023-12-29,SKU-001,DC-03,278,278,198,0,0,0
2023-12-30,SKU-001,DC-03,129,129,69,0,0,0
2023-12-31,SKU-001,DC-03,133,69,0,64,0,2520
2024-01-01,SKU-001,DC-03,141,0,0,141,0,0
2024-01-02,SKU-001,DC-03,272,0,0,272,0,0
2024-01-03,SKU-001,DC-03,184,0,0,184,0,0
2024-01-04,SKU-001,DC-03,90,0,0,90,0,0
2024-01-05,SKU-001,DC-03,198,198,2322,0,2520,0
2024-01-06,SKU-001,DC-03,149,149,2173,0,0,0
2024-01-07,SKU-001,DC-03,117,117,2056,0,0,0
2024-01-08,SKU-001,DC-03,83,83,1973,0,0,0
2024-01-09,SKU-001,DC-03,229,229,1744,0,0,0
2024-01-10,SKU-001,DC-03,123,123,1621,0,0,0
2024-01-11,SKU-001,DC-03,286,286,1335,0,0,0
2024-01-12,SKU-001,DC-03,266,266,1069,0,0,0
2024-01-13,SKU-001,DC-03,147,147,922,0,0,0
2024-01-14,SKU-001,DC-03,95,95,827,0,0,1693
2024-01-15,SKU-001,DC-03,259,259,568,0,0,0
2024-01-16,SKU-001,DC-03,158,158,410,0,0,0
2024-01-17,SKU-001,DC-03,473,410,0,63,0,0
2024-01-18,SKU-001,DC-03,214,0,0,214,0,0
2024-01-19,SKU-001,DC-03,232,232,1461,0,1693,0
2024-01-20,SKU-001,DC-03,212,212,1249,0,0,0
2024-01-21,SKU-001,DC-03,104,104,1145,0,0,1375
2024-01-22,SKU-001,DC-03,531,531,614,0,0,0
2024-01-23,SKU-001,DC-03,267,267,347,0,0,0
2024-01-24,SKU-001,DC-03,306,306,41,0,0,0
2024-01-25,SKU-001,DC-03,420,41,0,379,0,0
2024-01-26,SKU-001,DC-03,269,269,1106,0,1375,0
2024-01-27,SKU-001,DC-03,102,102,1004,0,0,0
2024-01-28,SKU-001,DC-03,107,107,897,0,0,1623
2024-01-29,SKU-001,DC-03,242,242,655,0,0,0
2024-01-30,SKU-001,DC-03,268,268,387,0,0,0
2024-01-31,SKU-001,DC-03,177,177,210,0,0,0
2024-02-01,SKU-001,DC-03,213,210,0,3,0,0
2024-02-02,SKU-001,DC-03,244,244,1379,0,1623,0
2024-02-03,SKU-001,DC-03,144,144,1235,0,0,0
2024-02-04,SKU-001,DC-03,161,161,1074,0,0,1446
2024-02-05,SKU-001,DC-03,238,238,836,0,0,0
2024-02-06,SKU-001,DC-03,417,417,419,0,0,0
2024-02-07,SKU-001,DC-03,194,194,225,0,0,0
2024-02-08,SKU-001,DC-03,261,225,0,36,0,0
2024-02-09,SKU-001,DC-03,350,350,1096,0,1446,0
2024-02-10,SKU-001,DC-03,114,114,982,0,0,0
2024-02-11,SKU-001,DC-03,126,126,856,0,0,1664
2024-02-12,SKU-001,DC-03,238,238,618,0,0,0
2024-02-13,SKU-001,DC-03,391,391,227,0,0,0
2024-02-14,SKU-001,DC-03,185,185,42,0,0,0
2024-02-15,SKU-001,DC-03,361,42,0,319,0,0
2024-02-16,SKU-001,DC-03,266,266,1398,0,1664,0
2024-02-17,SKU-001,DC-03,87,87,1311,0,0,0
2024-02-18,SKU-001,DC-03,157,157,1154,0,0,1366
2024-02-19,SKU-001,DC-03,271,271,883,0,0,0
2024-02-20,SKU-001,DC-03,341,341,542,0,0,0
2024-02-21,SKU-001,DC-03,204,204,338,0,0,0
2024-02-22,SKU-001,DC-03,261,261,77,0,0,0
2024-02-23,SKU-001,DC-03,190,190,1253,0,1366,0
2024-02-24,SKU-001,DC-03,181,181,1072,0,0,0
2024-02-25,SKU-001,DC-03,107,107,965,0,0,1555
2024-02-26,SKU-001,DC-03,365,365,600,0,0,0
2024-02-27,SKU-001,DC-03,295,295,305,0,0,0
2024-02-28,SKU-001,DC-03,269,269,36,0,0,0
2024-02-29,SKU-001,DC-03,227,36,0,191,0,0
2024-03-01,SKU-001,DC-03,414,414,1141,0,1555,0
2024-03-02,SKU-001,DC-03,74,74,1067,0,0,0
2024-03-03,SKU-001,DC-03,171,171,896,0,0,1624
2024-03-04,SKU-001,DC-03,242,242,654,0,0,0
2024-03-05,SKU-001,DC-03,235,235,419,0,0,0
2024-03-06,SKU-001,DC-03,325,325,94,0,0,0
2024-03-07,SKU-001,DC-03,351,94,0,257,0,0
2024-03-08,SKU-001,DC-03,115,115,1509,0,1624,0
2024-03-09,SKU-001,DC-03,79,79,1430,0,0,0
2024-03-10,SKU-001,DC-03,66,66,1364,0,0,0
2024-03-11,SKU-001,DC-03,161,161,1203,0,0,0
2024-03-12,SKU-001,DC-03,402,402,801,0,0,0
2024-03-13,SKU-001,DC-03,343,343,458,0,0,0
2024-03-14,SKU-001,DC-03,424,424,34,0,0,0
2024-03-15,SKU-001,DC-03,121,34,0,87,0,0
2024-03-16,SKU-001,DC-03,185,0,0,185,0,0
2024-03-17,SKU-001,DC-03,112,0,0,112,0,2520
2024-03-18,SKU-001,DC-03,182,0,0,182,0,0
2024-03-19,SKU-001,DC-03,310,0,0,310,0,0
2024-03-20,SKU-001,DC-03,139,0,0,139,0,0
2024-03-21,SKU-001,DC-03,167,0,0,167,0,0
2024-03-22,SKU-001,DC-03,123,123,2397,0,2520,0
2024-03-23,SKU-001,DC-03,115,115,2282,0,0,0
2024-03-24,SKU-001,DC-03,146,146,2136,0,0,0
2024-03-25,SKU-001,DC-03,132,132,2004,0,0,0
2024-03-26,SKU-001,DC-03,305,305,1699,0,0,0
2024-03-27,SKU-001,DC-03,154,154,1545,0,0,0
2024-03-28,SKU-001,DC-03,91,91,1454,0,0,0
2024-03-29,SKU-001,DC-03,198,198,1256,0,0,0
2024-03-30,SKU-001,DC-03,104,104,1152,0,0,0
2024-03-31,SKU-001,DC-03,99,99,1053,0,0,1467
2024-04-01,SKU-001,DC-03,82,82,971,0,0,0
2024-04-02,SKU-001,DC-03,213,213,758,0,0,0
2024-04-03,SKU-001,DC-03,122,122,636,0,0,0
2024-04-04,SKU-001,DC-03,154,154,482,0,0,0
2024-04-05,SKU-001,DC-03,253,253,1696,0,1467,0
2024-04-06,SKU-001,DC-03,110,110,1586,0,0,0
2024-04-07,SKU-001,DC-03,92,92,1494,0,0,0
2024-04-08,SKU-001,DC-03,272,272,1222,0,0,0
2024-04-09,SKU-001,DC-03,439,439,783,0,0,0
2024-04-10,SKU-001,DC-03,114,114,669,0,0,0
2024-04-11,SKU-001,DC-03,239,239,430,0,0,0
2024-04-12,SKU-001,DC-03,147,147,283,0,0,0
2024-04-13,SKU-001,DC-03,160,160,123,0,0,0
2024-04-14,SKU-001,DC-03,126,123,0,3,0,2520
2024-04-15,SKU-001,DC-03,101,0,0,101,0,0
2024-04-16,SKU-001,DC-03,104,0,0,104,0,0
2024-04-17,SKU-001,DC-03,181,0,0,181,0,0
2024-04-18,SKU-001,DC-03,271,0,0,271,0,0
2024-04-19,SKU-001,DC-03,114,114,2406,0,2520,0
2024-04-20,SKU-001,DC-03,106,106,2300,0,0,0
2024-04-21,SKU-001,DC-03,48,48,2252,0,0,0
2024-04-22,SKU-001,DC-03,249,249,2003,0,0,0
2024-04-23,SKU-001,DC-03,301,301,1702,0,0,0
2024-04-24,SKU-001,DC-03,256,256,1446,0,0,0
2024-04-25,SKU-001,DC-03,235,235,1211,0,0,0
2024-04-26,SKU-001,DC-03,286,286,925,0,0,0
2024-04-27,SKU-001,DC-03,80,80,845,0,0,0
2024-04-28,SKU-001,DC-03,93,93,752,0,0,1768
2024-04-29,SKU-001,DC-03,210,210,542,0,0,0
2024-04-30,SKU-001,DC-03,244,244,298,0,0,0
2024-05-01,SKU-001,DC-03,329,298,0,31,0,0
2024-05-02,SKU-001,DC-03,224,0,0,224,0,0
2024-05-03,SKU-001,DC-03,327,327,1441,0,1768,0
2024-05-04,SKU-001,DC-03,100,100,1341,0,0,0
2024-05-05,SKU-001,DC-03,81,81,1260,0,0,0
2024-05-06,SKU-001,DC-03,137,137,1123,0,0,0
2024-05-07,SKU-001,DC-03,150,150,973,0,0,0
2024-05-08,SKU-001,DC-03,75,75,898,0,0,0
2024-05-09,SKU-001,DC-03,101,101,797,0,0,0
2024-05-10,SKU-001,DC-03,132,132,665,0,0,0
2024-05-11,SKU-001,DC-03,65,65,600,0,0,0
2024-05-12,SKU-001,DC-03,39,39,561,0,0,1959
2024-05-13,SKU-001,DC-03,105,105,456,0,0,0
2024-05-14,SKU-001,DC-03,110,110,346,0,0,0
2024-05-15,SKU-001,DC-03,289,289,57,0,0,0
2024-05-16,SKU-001,DC-03,160,57,0,103,0,0
2024-05-17,SKU-001,DC-03,127,127,1832,0,1959,0
2024-05-18,SKU-001,DC-03,43,43,1789,0,0,0
2024-05-19,SKU-001,DC-03,70,70,1719,0,0,0
2024-05-20,SKU-001,DC-03,259,259,1460,0,0,0
2024-05-21,SKU-001,DC-03,176,176,1284,0,0,0
2024-05-22,SKU-001,DC-03,191,191,1093,0,0,0
2024-05-23,SKU-001,DC-03,217,217,876,0,0,0
2024-05-24,SKU-001,DC-03,285,285,591,0,0,0
2024-05-25,SKU-001,DC-03,30,30,561,0,0,0
2024-05-26,SKU-001,DC-03,59,59,502,0,0,2018
2024-05-27,SKU-001,DC-03,252,252,250,0,0,0
2024-05-28,SKU-001,DC-03,357,250,0,107,0,0
2024-05-29,SKU-001,DC-03,143,0,0,143,0,0
2024-05-30,SKU-001,DC-03,205,0,0,205,0,0
2024-05-31,SKU-001,DC-03,208,208,1810,0,2018,0
2024-06-01,SKU-001,DC-03,95,95,1715,0,0,0
2024-06-02,SKU-001,DC-03,88,88,1627,0,0,0
2024-06-03,SKU-001,DC-03,154,154,1473,0,0,0
2024-06-04,SKU-001,DC-03,162,162,1311,0,0,0
2024-06-05,SKU-001,DC-03,129,129,1182,0,0,0
2024-06-06,SKU-001,DC-03,129,129,1053,0,0,0
2024-06-07,SKU-001,DC-03,175,175,878,0,0,0
2024-06-08,SKU-001,DC-03,59,59,819,0,0,0
2024-06-09,SKU-001,DC-03,96,96,723,0,0,1797
2024-06-10,SKU-001,DC-03,135,135,588,0,0,0
2024-06-11,SKU-001,DC-03,75,75,513,0,0,0
2024-06-12,SKU-001,DC-03,95,95,418,0,0,0
2024-06-13,SKU-001,DC-03,53,53,365,0,0,0
2024-06-14,SKU-001,DC-03,149,149,2013,0,1797,0
2024-06-15,SKU-001,DC-03,128,128,1885,0,0,0
2024-06-16,SKU-001,DC-03,59,59,1826,0,0,0
2024-06-17,SKU-001,DC-03,165,165,1661,0,0,0
2024-06-18,SKU-001,DC-03,78,78,1583,0,0,0
2024-06-19,SKU-001,DC-03,246,246,1337,0,0,0
2024-06-20,SKU-001,DC-03,89,89,1248,0,0,0
2024-06-21,SKU-001,DC-03,126,126,1122,0,0,0
2024-06-22,SKU-001,DC-03,85,85,1037,0,0,0
2024-06-23,SKU-001,DC-03,67,67,970,0,0,1550
2024-06-24,SKU-001,DC-03,192,192,778,0,0,0
2024-06-25,SKU-001,DC-03,127,127,651,0,0,0
2024-06-26,SKU-001,DC-03,148,148,503,0,0,0
2024-06-27,SKU-001,DC-03,113,113,390,0,0,0
2024-06-28,SKU-001,DC-03,53,53,1887,0,1550,0
2024-06-29,SKU-001,DC-03,42,42,1845,0,0,0
2024-06-30,SKU-001,DC-03,155,155,1690,0,0,0
2024-07-01,SKU-001,DC-03,89,89,1601,0,0,0
2024-07-02,SKU-001,DC-03,163,163,1438,0,0,0
2024-07-03,SKU-001,DC-03,218,218,1220,0,0,0
2024-07-04,SKU-001,DC-03,219,219,1001,0,0,0
2024-07-05,SKU-001,DC-03,176,176,825,0,0,0
2024-07-06,SKU-001,DC-03,175,175,650,0,0,0
2024-07-07,SKU-001,DC-03,31,31,619,0,0,1901
2024-07-08,SKU-001,DC-03,112,112,507,0,0,0
2024-07-09,SKU-001,DC-03,198,198,309,0,0,0
2024-07-10,SKU-001,DC-03,81,81,228,0,0,0
2024-07-11,SKU-001,DC-03,183,183,45,0,0,0
2024-07-12,SKU-001,DC-03,314,314,1632,0,1901,0
2024-07-13,SKU-001,DC-03,107,107,1525,0,0,0
2024-07-14,SKU-001,DC-03,117,117,1408,0,0,0
2024-07-15,SKU-001,DC-03,97,97,1311,0,0,0
2024-07-16,SKU-001,DC-03,113,113,1198,0,0,0
2024-07-17,SKU-001,DC-03,161,161,1037,0,0,0
2024-07-18,SKU-001,DC-03,177,177,860,0,0,0
2024-07-19,SKU-001,DC-03,173,173,687,0,0,0
2024-07-20,SKU-001,DC-03,54,54,633,0,0,0
2024-07-21,SKU-001,DC-03,160,160,473,0,0,2047
2024-07-22,SKU-001,DC-03,142,142,331,0,0,0
2024-07-23,SKU-001,DC-03,224,224,107,0,0,0
2024-07-24,SKU-001,DC-03,233,107,0,126,0,0
2024-07-25,SKU-001,DC-03,168,0,0,168,0,0
2024-07-26,SKU-001,DC-03,95,95,1952,0,2047,0
2024-07-27,SKU-001,DC-03,102,102,1850,0,0,0
2024-07-28,SKU-001,DC-03,75,75,1775,0,0,0
2024-07-29,SKU-001,DC-03,138,138,1637,0,0,0
2024-07-30,SKU-001,DC-03,144,144,1493,0,0,0
2024-07-31,SKU-001,DC-03,193,193,1300,0,0,0
2024-08-01,SKU-001,DC-03,179,179,1121,0,0,0
2024-08-02,SKU-001,DC-03,211,211,910,0,0,0
2024-08-03,SKU-001,DC-03,58,58,852,0,0,0
2024-08-04,SKU-001,DC-03,87,87,765,0,0,1755
2024-08-05,SKU-001,DC-03,194,194,571,0,0,0
2024-08-06,SKU-001,DC-03,245,245,326,0,0,0
2024-08-07,SKU-001,DC-03,187,187,139,0,0,0
2024-08-08,SKU-001,DC-03,150,139,0,11,0,0
2024-08-09,SKU-001,DC-03,156,156,1599,0,1755,0
2024-08-10,SKU-001,DC-03,58,58,1541,0,0,0
2024-08-11,SKU-001,DC-03,237,237,1304,0,0,0
2024-08-12,SKU-001,DC-03,108,108,1196,0,0,0
2024-08-13,SKU-001,DC-03,123,123,1073,0,0,0
2024-08-14,SKU-001,DC-03,176,176,897,0,0,0
2024-08-15,SKU-001,DC-03,140,140,757,0,0,0
2024-08-16,SKU-001,DC-03,47,47,710,0,0,0
2024-08-17,SKU-001,DC-03,83,83,627,0,0,0
2024-08-18,SKU-001,DC-03,80,80,547,0,0,1973
2024-08-19,SKU-001,DC-03,62,62,485,0,0,0
2024-08-20,SKU-001,DC-03,157,157,328,0,0,0
2024-08-21,SKU-001,DC-03,110,110,218,0,0,0
2024-08-22,SKU-001,DC-03,104,104,114,0,0,0
2024-08-23,SKU-001,DC-03,124,124,1963,0,1973,0
2024-08-24,SKU-001,DC-03,101,101,1862,0,0,0
2024-08-25,SKU-001,DC-03,120,120,1742,0,0,0
2024-08-26,SKU-001,DC-03,150,150,1592,0,0,0
2024-08-27,SKU-001,DC-03,155,155,1437,0,0,0
2024-08-28,SKU-001,DC-03,97,97,1340,0,0,0
2024-08-29,SKU-001,DC-03,210,210,1130,0,0,0
2024-08-30,SKU-001,DC-03,253,253,877,0,0,0
2024-08-31,SKU-001,DC-03,92,92,785,0,0,0
2024-09-01,SKU-001,DC-03,131,131,654,0,0,1866
2024-09-02,SKU-001,DC-03,234,234,420,0,0,0
2024-09-03,SKU-001,DC-03,76,76,344,0,0,0
2024-09-04,SKU-001,DC-03,130,130,214,0,0,0
2024-09-05,SKU-001,DC-03,265,214,0,51,0,0
2024-09-06,SKU-001,DC-03,294,294,1572,0,1866,0
2024-09-07,SKU-001,DC-03,116,116,1456,0,0,0
2024-09-08,SKU-001,DC-03,154,154,1302,0,0,0
2024-09-09,SKU-001,DC-03,225,225,1077,0,0,0
2024-09-10,SKU-001,DC-03,260,260,817,0,0,0
2024-09-11,SKU-001,DC-03,221,221,596,0,0,0
2024-09-12,SKU-001,DC-03,165,165,431,0,0,0
2024-09-13,SKU-001,DC-03,174,174,257,0,0,0
2024-09-14,SKU-001,DC-03,46,46,211,0,0,0
2024-09-15,SKU-001,DC-03,108,108,103,0,0,2417
2024-09-16,SKU-001,DC-03,108,103,0,5,0,0
2024-09-17,SKU-001,DC-03,293,0,0,293,0,0
2024-09-18,SKU-001,DC-03,99,0,0,99,0,0
2024-09-19,SKU-001,DC-03,187,0,0,187,0,0
2024-09-20,SKU-001,DC-03,132,132,2285,0,2417,0
2024-09-21,SKU-001,DC-03,90,90,2195,0,0,0
2024-09-22,SKU-001,DC-03,167,167,2028,0,0,0
2024-09-23,SKU-001,DC-03,143,143,1885,0,0,0
2024-09-24,SKU-001,DC-03,172,172,1713,0,0,0
2024-09-25,SKU-001,DC-03,218,218,1495,0,0,0
2024-09-26,SKU-001,DC-03,198,198,1297,0,0,0
2024-09-27,SKU-001,DC-03,193,193,1104,0,0,0
2024-09-28,SKU-001,DC-03,107,107,997,0,0,0
2024-09-29,SKU-001,DC-03,101,101,896,0,0,1624
2024-09-30,SKU-001,DC-03,187,187,709,0,0,0
2024-10-01,SKU-001,DC-03,91,91,618,0,0,0
2024-10-02,SKU-001,DC-03,262,262,356,0,0,0
2024-10-03,SKU-001,DC-03,124,124,232,0,0,0
2024-10-04,SKU-001,DC-03,125,125,1731,0,1624,0
2024-10-05,SKU-001,DC-03,104,104,1627,0,0,0
2024-10-06,SKU-001,DC-03,72,72,1555,0,0,0
2024-10-07,SKU-001,DC-03,235,235,1320,0,0,0
2024-10-08,SKU-001,DC-03,203,203,1117,0,0,0
2024-10-09,SKU-001,DC-03,191,191,926,0,0,0
2024-10-10,SKU-001,DC-03,370,370,556,0,0,0
2024-10-11,SKU-001,DC-03,218,218,338,0,0,0
2024-10-12,SKU-001,DC-03,125,125,213,0,0,0
2024-10-13,SKU-001,DC-03,142,142,71,0,0,2449
2024-10-14,SKU-001,DC-03,319,71,0,248,0,0
2024-10-15,SKU-001,DC-03,158,0,0,158,0,0
2024-10-16,SKU-001,DC-03,357,0,0,357,0,0
2024-10-17,SKU-001,DC-03,299,0,0,299,0,0
2024-10-18,SKU-001,DC-03,141,141,2308,0,2449,0
2024-10-19,SKU-001,DC-03,297,297,2011,0,0,0
2024-10-20,SKU-001,DC-03,107,107,1904,0,0,0
2024-10-21,SKU-001,DC-03,451,451,1453,0,0,0
2024-10-22,SKU-001,DC-03,287,287,1166,0,0,0
2024-10-23,SKU-001,DC-03,298,298,868,0,0,0
2024-10-24,SKU-001,DC-03,182,182,686,0,0,0
2024-10-25,SKU-001,DC-03,429,429,257,0,0,0
2024-10-26,SKU-001,DC-03,64,64,193,0,0,0
2024-10-27,SKU-001,DC-03,149,149,44,0,0,2476
2024-10-28,SKU-001,DC-03,225,44,0,181,0,0
2024-10-29,SKU-001,DC-03,414,0,0,414,0,0
2024-10-30,SKU-001,DC-03,120,0,0,120,0,0
2024-10-31,SKU-001,DC-03,319,0,0,319,0,0
2024-11-01,SKU-001,DC-03,187,187,2289,0,2476,0
2024-11-02,SKU-001,DC-03,200,200,2089,0,0,0
2024-11-03,SKU-001,DC-03,299,299,1790,0,0,0
2024-11-04,SKU-001,DC-03,371,371,1419,0,0,0
2024-11-05,SKU-001,DC-03,257,257,1162,0,0,0
2024-11-06,SKU-001,DC-03,235,235,927,0,0,0
2024-11-07,SKU-001,DC-03,298,298,629,0,0,0
2024-11-08,SKU-001,DC-03,372,372,257,0,0,0
2024-11-09,SKU-001,DC-03,134,134,123,0,0,0
2024-11-10,SKU-001,DC-03,109,109,14,0,0,2506
2024-11-11,SKU-001,DC-03,375,14,0,361,0,0
2024-11-12,SKU-001,DC-03,300,0,0,300,0,0
2024-11-13,SKU-001,DC-03,323,0,0,323,0,0
2024-11-14,SKU-001,DC-03,184,0,0,184,0,0
2024-11-15,SKU-001,DC-03,504,504,2002,0,2506,0
2024-11-16,SKU-001,DC-03,69,69,1933,0,0,0
2024-11-17,SKU-001,DC-03,153,153,1780,0,0,0
2024-11-18,SKU-001,DC-03,241,241,1539,0,0,0
2024-11-19,SKU-001,DC-03,347,347,1192,0,0,0
2024-11-20,SKU-001,DC-03,299,299,893,0,0,0
2024-11-21,SKU-001,DC-03,280,280,613,0,0,0
2024-11-22,SKU-001,DC-03,145,145,468,0,0,0
2024-11-23,SKU-001,DC-03,223,223,245,0,0,0
2024-11-24,SKU-001,DC-03,66,66,179,0,0,2341
2024-11-25,SKU-001,DC-03,204,179,0,25,0,0
2024-11-26,SKU-001,DC-03,257,0,0,257,0,0
2024-11-27,SKU-001,DC-03,145,0,0,145,0,0
2024-11-28,SKU-001,DC-03,137,0,0,137,0,0
2024-11-29,SKU-001,DC-03,422,422,1919,0,2341,0
2024-11-30,SKU-001,DC-03,84,84,1835,0,0,0
2024-12-01,SKU-001,DC-03,159,159,1676,0,0,0
2024-12-02,SKU-001,DC-03,387,387,1289,0,0,0
2024-12-03,SKU-001,DC-03,220,220,1069,0,0,0
2024-12-04,SKU-001,DC-03,156,156,913,0,0,0
2024-12-05,SKU-001,DC-03,62,62,851,0,0,0
2024-12-06,SKU-001,DC-03,97,97,754,0,0,0
2024-12-07,SKU-001,DC-03,129,129,625,0,0,0
2024-12-08,SKU-001,DC-03,185,185,440,0,0,2080
2024-12-09,SKU-001,DC-03,82,82,358,0,0,0
2024-12-10,SKU-001,DC-03,410,358,0,52,0,0
2024-12-11,SKU-001,DC-03,420,0,0,420,0,0
2024-12-12,SKU-001,DC-03,368,0,0,368,0,0
2024-12-13,SKU-001,DC-03,357,357,1723,0,2080,0
2024-12-14,SKU-001,DC-03,133,133,1590,0,0,0
2024-12-15,SKU-001,DC-03,131,131,1459,0,0,0
2024-12-16,SKU-001,DC-03,165,165,1294,0,0,0
2024-12-17,SKU-001,DC-03,388,388,906,0,0,0
2024-12-18,SKU-001,DC-03,146,146,760,0,0,0
2024-12-19,SKU-001,DC-03,155,155,605,0,0,0
2024-12-20,SKU-001,DC-03,296,296,309,0,0,0
2024-12-21,SKU-001,DC-03,160,160,149,0,0,0
2024-12-22,SKU-001,DC-03,84,84,65,0,0,2455
2024-12-23,SKU-001,DC-03,424,65,0,359,0,0
2024-12-24,SKU-001,DC-03,378,0,0,378,0,0
2024-12-25,SKU-001,DC-03,320,0,0,320,0,0
2024-12-26,SKU-001,DC-03,383,0,0,383,0,0
2024-12-27,SKU-001,DC-03,151,151,2304,0,2455,0
2024-12-28,SKU-001,DC-03,117,117,2187,0,0,0
2024-12-29,SKU-001,DC-03,226,226,1961,0,0,0
2024-12-30,SKU-001,DC-03,267,267,1694,0,0,0
2024-12-31,SKU-001,DC-03,114,114,1580,0,0,0
2023-01-01,SKU-001,DC-04,85,85,1522,0,0,0
2023-01-02,SKU-001,DC-04,60,60,1462,0,0,0
2023-01-03,SKU-001,DC-04,386,386,1076,0,0,0
2023-01-04,SKU-001,DC-04,197,197,879,0,0,0
2023-01-05,SKU-001,DC-04,180,180,699,0,0,0
2023-01-06,SKU-001,DC-04,159,159,540,0,0,0
2023-01-07,SKU-001,DC-04,149,149,391,0,0,0
2023-01-08,SKU-001,DC-04,45,45,346,0,0,1439
2023-01-09,SKU-001,DC-04,153,153,193,0,0,0
2023-01-10,SKU-001,DC-04,221,193,0,28,0,0
2023-01-11,SKU-001,DC-04,80,0,0,80,0,0
2023-01-12,SKU-001,DC-04,86,86,1353,0,1439,0
2023-01-13,SKU-001,DC-04,56,56,1297,0,0,0
2023-01-14,SKU-001,DC-04,104,104,1193,0,0,0
2023-01-15,SKU-001,DC-04,93,93,1100,0,0,0
2023-01-16,SKU-001,DC-04,236,236,864,0,0,0
2023-01-17,SKU-001,DC-04,127,127,737,0,0,0
2023-01-18,SKU-001,DC-04,145,145,592,0,0,0
2023-01-19,SKU-001,DC-04,88,88,504,0,0,0
2023-01-20,SKU-001,DC-04,272,272,232,0,0,0
2023-01-21,SKU-001,DC-04,82,82,150,0,0,0
2023-01-22,SKU-001,DC-04,121,121,29,0,0,1756
2023-01-23,SKU-001,DC-04,429,29,0,400,0,0
