date,product_id,center_id,units_ordered
2024-07-24,SKU-001,DC-05,340
2024-07-25,SKU-001,DC-05,213
2024-07-26,SKU-001,DC-05,199
2024-07-27,SKU-001,DC-05,172
2024-07-28,SKU-001,DC-05,118
2024-07-29,SKU-001,DC-05,197
2024-07-30,SKU-001,DC-05,515
2024-07-31,SKU-001,DC-05,228
2024-08-01,SKU-001,DC-05,115
2024-08-02,SKU-001,DC-05,305
2024-08-03,SKU-001,DC-05,253
2024-08-04,SKU-001,DC-05,86
2024-08-05,SKU-001,DC-05,297
2024-08-06,SKU-001,DC-05,109
2024-08-07,SKU-001,DC-05,99
2024-08-08,SKU-001,DC-05,373
2024-08-09,SKU-001,DC-05,395
2024-08-10,SKU-001,DC-05,153
2024-08-11,SKU-001,DC-05,133
2024-08-12,SKU-001,DC-05,136
2024-08-13,SKU-001,DC-05,138
2024-08-14,SKU-001,DC-05,192
2024-08-15,SKU-001,DC-05,358
2024-08-16,SKU-001,DC-05,237
2024-08-17,SKU-001,DC-05,75
2024-08-18,SKU-001,DC-05,101
2024-08-19,SKU-001,DC-05,208
2024-08-20,SKU-001,DC-05,244
2024-08-21,SKU-001,DC-05,211
2024-08-22,SKU-001,DC-05,219
2024-08-23,SKU-001,DC-05,118
2024-08-24,SKU-001,DC-05,125
2024-08-25,SKU-001,DC-05,77
2024-08-26,SKU-001,DC-05,98
2024-08-27,SKU-001,DC-05,240
2024-08-28,SKU-001,DC-05,155
2024-08-29,SKU-001,DC-05,263
2024-08-30,SKU-001,DC-05,193
2024-08-31,SKU-001,DC-05,105
2024-09-01,SKU-001,DC-05,245
2024-09-02,SKU-001,DC-05,295
2024-09-03,SKU-001,DC-05,153
2024-09-04,SKU-001,DC-05,135
2024-09-05,SKU-001,DC-05,226
2024-09-06,SKU-001,DC-05,288
2024-09-07,SKU-001,DC-05,414
2024-09-08,SKU-001,DC-05,73
2024-09-09,SKU-001,DC-05,261
2024-09-10,SKU-001,DC-05,231
2024-09-11,SKU-001,DC-05,431
2024-09-12,SKU-001,DC-05,316
2024-09-13,SKU-001,DC-05,381
2024-09-14,SKU-001,DC-05,207
2024-09-15,SKU-001,DC-05,60
2024-09-16,SKU-001,DC-05,371
2024-09-17,SKU-001,DC-05,242
2024-09-18,SKU-001,DC-05,225
2024-09-19,SKU-001,DC-05,209
2024-09-20,SKU-001,DC-05,170
2024-09-21,SKU-001,DC-05,225
2024-09-22,SKU-001,DC-05,98
2024-09-23,SKU-001,DC-05,132
2024-09-24,SKU-001,DC-05,327
2024-09-25,SKU-001,DC-05,486
2024-09-26,SKU-001,DC-05,134
2024-09-27,SKU-001,DC-05,144
2024-09-28,SKU-001,DC-05,132
2024-09-29,SKU-001,DC-05,126
2024-09-30,SKU-001,DC-05,290
2024-10-01,SKU-001,DC-05,597
2024-10-02,SKU-001,DC-05,344
2024-10-03,SKU-001,DC-05,231
2024-10-04,SKU-001,DC-05,46
2024-10-05,SKU-001,DC-05,147
2024-10-06,SKU-001,DC-05,284
2024-10-07,SKU-001,DC-05,342
2024-10-08,SKU-001,DC-05,665
2024-10-09,SKU-001,DC-05,167
2024-10-10,SKU-001,DC-05,282
2024-10-11,SKU-001,DC-05,384
2024-10-12,SKU-001,DC-05,118
2024-10-13,SKU-001,DC-05,57
2024-10-14,SKU-001,DC-05,294
2024-10-15,SKU-001,DC-05,354
2024-10-16,SKU-001,DC-05,271
2024-10-17,SKU-001,DC-05,340
2024-10-18,SKU-001,DC-05,236
2024-10-19,SKU-001,DC-05,171
2024-10-20,SKU-001,DC-05,267
2024-10-21,SKU-001,DC-05,147
2024-10-22,SKU-001,DC-05,193
2024-10-23,SKU-001,DC-05,337
2024-10-24,SKU-001,DC-05,254
2024-10-25,SKU-001,DC-05,116
2024-10-26,SKU-001,DC-05,70
2024-10-27,SKU-001,DC-05,230
2024-10-28,SKU-001,DC-05,132
2024-10-29,SKU-001,DC-05,600
2024-10-30,SKU-001,DC-05,203
2024-10-31,SKU-001,DC-05,474
2024-11-01,SKU-001,DC-05,282
2024-11-02,SKU-001,DC-05,172
2024-11-03,SKU-001,DC-05,93
2024-11-04,SKU-001,DC-05,193
2024-11-05,SKU-001,DC-05,527
2024-11-06,SKU-001,DC-05,514
2024-11-07,SKU-001,DC-05,388
2024-11-08,SKU-001,DC-05,365
2024-11-09,SKU-001,DC-05,160
2024-11-10,SKU-001,DC-05,221
2024-11-11,SKU-001,DC-05,428
2024-11-12,SKU-001,DC-05,301
2024-11-13,SKU-001,DC-05,482
2024-11-14,SKU-001,DC-05,564
2024-11-15,SKU-001,DC-05,307
2024-11-16,SKU-001,DC-05,210
2024-11-17,SKU-001,DC-05,254
2024-11-18,SKU-001,DC-05,398
2024-11-19,SKU-001,DC-05,429
2024-11-20,SKU-001,DC-05,299
2024-11-21,SKU-001,DC-05,285
2024-11-22,SKU-001,DC-05,225
2024-11-23,SKU-001,DC-05,74
2024-11-24,SKU-001,DC-05,228
2024-11-25,SKU-001,DC-05,284
2024-11-26,SKU-001,DC-05,368
2024-11-27,SKU-001,DC-05,229
2024-11-28,SKU-001,DC-05,576
2024-11-29,SKU-001,DC-05,889
2024-11-30,SKU-001,DC-05,262
2024-12-01,SKU-001,DC-05,181
2024-12-02,SKU-001,DC-05,416
2024-12-03,SKU-001,DC-05,344
2024-12-04,SKU-001,DC-05,383
2024-12-05,SKU-001,DC-05,327
2024-12-06,SKU-001,DC-05,187
2024-12-07,SKU-001,DC-05,108
2024-12-08,SKU-001,DC-05,280
2024-12-09,SKU-001,DC-05,275
2024-12-10,SKU-001,DC-05,411
2024-12-11,SKU-001,DC-05,249
2024-12-12,SKU-001,DC-05,459
2024-12-13,SKU-001,DC-05,440
2024-12-14,SKU-001,DC-05,135
2024-12-15,SKU-001,DC-05,156
2024-12-16,SKU-001,DC-05,97
2024-12-17,SKU-001,DC-05,215
2024-12-18,SKU-001,DC-05,439
2024-12-19,SKU-001,DC-05,343
2024-12-20,SKU-001,DC-05,527
2024-12-21,SKU-001,DC-05,185
2024-12-22,SKU-001,DC-05,71
2024-12-23,SKU-001,DC-05,148
2024-12-24,SKU-001,DC-05,636
2024-12-25,SKU-001,DC-05,472
2024-12-26,SKU-001,DC-05,486
2024-12-27,SKU-001,DC-05,340
2024-12-28,SKU-001,DC-05,120
2024-12-29,SKU-001,DC-05,145
2024-12-30,SKU-001,DC-05,570
2024-12-31,SKU-001,DC-05,147
2023-01-01,SKU-001,DC-06,267
2023-01-02,SKU-001,DC-06,330
2023-01-03,SKU-001,DC-06,332
2023-01-04,SKU-001,DC-06,414
2023-01-05,SKU-001,DC-06,293
2023-01-06,SKU-001,DC-06,328
2023-01-07,SKU-001,DC-06,143
2023-01-08,SKU-001,DC-06,182
2023-01-09,SKU-001,DC-06,153
2023-01-10,SKU-001,DC-06,202
2023-01-11,SKU-001,DC-06,193
2023-01-12,SKU-001,DC-06,659
2023-01-13,SKU-001,DC-06,152
2023-01-14,SKU-001,DC-06,112
2023-01-15,SKU-001,DC-06,322
2023-01-16,SKU-001,DC-06,209
2023-01-17,SKU-001,DC-06,164
2023-01-18,SKU-001,DC-06,427
2023-01-19,SKU-001,DC-06,356
2023-01-20,SKU-001,DC-06,257
2023-01-21,SKU-001,DC-06,99
2023-01-22,SKU-001,DC-06,102
2023-01-23,SKU-001,DC-06,603
2023-01-24,SKU-001,DC-06,208
2023-01-25,SKU-001,DC-06,527
2023-01-26,SKU-001,DC-06,245
2023-01-27,SKU-001,DC-06,137
2023-01-28,SKU-001,DC-06,82
2023-01-29,SKU-001,DC-06,106
2023-01-30,SKU-001,DC-06,446
2023-01-31,SKU-001,DC-06,325
2023-02-01,SKU-001,DC-06,409
2023-02-02,SKU-001,DC-06,150
2023-02-03,SKU-001,DC-06,349
2023-02-04,SKU-001,DC-06,154
2023-02-05,SKU-001,DC-06,143
2023-02-06,SKU-001,DC-06,214
2023-02-07,SKU-001,DC-06,193
2023-02-08,SKU-001,DC-06,248
2023-02-09,SKU-001,DC-06,203
2023-02-10,SKU-001,DC-06,155
2023-02-11,SKU-001,DC-06,207
2023-02-12,SKU-001,DC-06,61
2023-02-13,SKU-001,DC-06,341
2023-02-14,SKU-001,DC-06,301
2023-02-15,SKU-001,DC-06,278
2023-02-16,SKU-001,DC-06,132
2023-02-17,SKU-001,DC-06,74
2023-02-18,SKU-001,DC-06,110
2023-02-19,SKU-001,DC-06,135
2023-02-20,SKU-001,DC-06,183
2023-02-21,SKU-001,DC-06,381
2023-02-22,SKU-001,DC-06,251
2023-02-23,SKU-001,DC-06,348
2023-02-24,SKU-001,DC-06,224
2023-02-25,SKU-001,DC-06,89
2023-02-26,SKU-001,DC-06,166
2023-02-27,SKU-001,DC-06,140
2023-02-28,SKU-001,DC-06,194
2023-03-01,SKU-001,DC-06,177
2023-03-02,SKU-001,DC-06,362
2023-03-03,SKU-001,DC-06,187
2023-03-04,SKU-001,DC-06,112
2023-03-05,SKU-001,DC-06,98
2023-03-06,SKU-001,DC-06,431
2023-03-07,SKU-001,DC-06,223
2023-03-08,SKU-001,DC-06,229
2023-03-09,SKU-001,DC-06,253
2023-03-10,SKU-001,DC-06,266
2023-03-11,SKU-001,DC-06,99
2023-03-12,SKU-001,DC-06,73
2023-03-13,SKU-001,DC-06,211
2023-03-14,SKU-001,DC-06,277
2023-03-15,SKU-001,DC-06,246
2023-03-16,SKU-001,DC-06,54
2023-03-17,SKU-001,DC-06,204
2023-03-18,SKU-001,DC-06,61
2023-03-19,SKU-001,DC-06,120
2023-03-20,SKU-001,DC-06,331
2023-03-21,SKU-001,DC-06,329
2023-03-22,SKU-001,DC-06,347
2023-03-23,SKU-001,DC-06,145
2023-03-24,SKU-001,DC-06,198
2023-03-25,SKU-001,DC-06,93
2023-03-26,SKU-001,DC-06,119
2023-03-27,SKU-001,DC-06,279
2023-03-28,SKU-001,DC-06,310
2023-03-29,SKU-001,DC-06,200
2023-03-30,SKU-001,DC-06,139
2023-03-31,SKU-001,DC-06,169
2023-04-01,SKU-001,DC-06,84
2023-04-02,SKU-001,DC-06,102
2023-04-03,SKU-001,DC-06,104
2023-04-04,SKU-001,DC-06,216
2023-04-05,SKU-001,DC-06,109
2023-04-06,SKU-001,DC-06,134
2023-04-07,SKU-001,DC-06,68
2023-04-08,SKU-001,DC-06,77
2023-04-09,SKU-001,DC-06,139
2023-04-10,SKU-001,DC-06,197
2023-04-11,SKU-001,DC-06,122
2023-04-12,SKU-001,DC-06,212
2023-04-13,SKU-001,DC-06,271
2023-04-14,SKU-001,DC-06,327
2023-04-15,SKU-001,DC-06,329
2023-04-16,SKU-001,DC-06,146
2023-04-17,SKU-001,DC-06,104
2023-04-18,SKU-001,DC-06,164
2023-04-19,SKU-001,DC-06,178
2023-04-20,SKU-001,DC-06,216
2023-04-21,SKU-001,DC-06,226
2023-04-22,SKU-001,DC-06,146
2023-04-23,SKU-001,DC-06,118
2023-04-24,SKU-001,DC-06,169
2023-04-25,SKU-001,DC-06,223
2023-04-26,SKU-001,DC-06,169
2023-04-27,SKU-001,DC-06,200
2023-04-28,SKU-001,DC-06,210
2023-04-29,SKU-001,DC-06,81
2023-04-30,SKU-001,DC-06,148
2023-05-01,SKU-001,DC-06,107
2023-05-02,SKU-001,DC-06,48
2023-05-03,SKU-001,DC-06,172
2023-05-04,SKU-001,DC-06,97
2023-05-05,SKU-001,DC-06,281
2023-05-06,SKU-001,DC-06,74
2023-05-07,SKU-001,DC-06,68
2023-05-08,SKU-001,DC-06,126
2023-05-09,SKU-001,DC-06,415
2023-05-10,SKU-001,DC-06,144
2023-05-11,SKU-001,DC-06,218
2023-05-12,SKU-001,DC-06,182
2023-05-13,SKU-001,DC-06,80
2023-05-14,SKU-001,DC-06,98
2023-05-15,SKU-001,DC-06,245
2023-05-16,SKU-001,DC-06,158
2023-05-17,SKU-001,DC-06,203
2023-05-18,SKU-001,DC-06,77
2023-05-19,SKU-001,DC-06,132
2023-05-20,SKU-001,DC-06,123
2023-05-21,SKU-001,DC-06,81
2023-05-22,SKU-001,DC-06,156
2023-05-23,SKU-001,DC-06,206
2023-05-24,SKU-001,DC-06,176
2023-05-25,SKU-001,DC-06,100
2023-05-26,SKU-001,DC-06,192
2023-05-27,SKU-001,DC-06,28
2023-05-28,SKU-001,DC-06,190
2023-05-29,SKU-001,DC-06,206
2023-05-30,SKU-001,DC-06,419
2023-05-31,SKU-001,DC-06,99
2023-06-01,SKU-001,DC-06,110
2023-06-02,SKU-001,DC-06,174
2023-06-03,SKU-001,DC-06,131
2023-06-04,SKU-001,DC-06,162
2023-06-05,SKU-001,DC-06,219
2023-06-06,SKU-001,DC-06,387
2023-06-07,SKU-001,DC-06,375
2023-06-08,SKU-001,DC-06,99
2023-06-09,SKU-001,DC-06,144
2023-06-10,SKU-001,DC-06,141
2023-06-11,SKU-001,DC-06,179
2023-06-12,SKU-001,DC-06,218
2023-06-13,SKU-001,DC-06,264
2023-06-14,SKU-001,DC-06,167
2023-06-15,SKU-001,DC-06,79
2023-06-16,SKU-001,DC-06,343
2023-06-17,SKU-001,DC-06,97
2023-06-18,SKU-001,DC-06,64
2023-06-19,SKU-001,DC-06,185
2023-06-20,SKU-001,DC-06,222
2023-06-21,SKU-001,DC-06,117
2023-06-22,SKU-001,DC-06,173
2023-06-23,SKU-001,DC-06,128
2023-06-24,SKU-001,DC-06,99
2023-06-25,SKU-001,DC-06,67
2023-06-26,SKU-001,DC-06,231
2023-06-27,SKU-001,DC-06,111
2023-06-28,SKU-001,DC-06,222
2023-06-29,SKU-001,DC-06,218
2023-06-30,SKU-001,DC-06,153
2023-07-01,SKU-001,DC-06,120
2023-07-02,SKU-001,DC-06,138
2023-07-03,SKU-001,DC-06,160
2023-07-04,SKU-001,DC-06,103
2023-07-05,SKU-001,DC-06,102
2023-07-06,SKU-001,DC-06,184
2023-07-07,SKU-001,DC-06,61
2023-07-08,SKU-001,DC-06,95
2023-07-09,SKU-001,DC-06,103
2023-07-10,SKU-001,DC-06,141
2023-07-11,SKU-001,DC-06,185
2023-07-12,SKU-001,DC-06,104
2023-07-13,SKU-001,DC-06,112
2023-07-14,SKU-001,DC-06,190
2023-07-15,SKU-001,DC-06,76
2023-07-16,SKU-001,DC-06,43
2023-07-17,SKU-001,DC-06,155
2023-07-18,SKU-001,DC-06,212
2023-07-19,SKU-001,DC-06,71
2023-07-20,SKU-001,DC-06,136
2023-07-21,SKU-001,DC-06,249
2023-07-22,SKU-001,DC-06,189
2023-07-23,SKU-001,DC-06,119
2023-07-24,SKU-001,DC-06,110
2023-07-25,SKU-001,DC-06,177
2023-07-26,SKU-001,DC-06,152
2023-07-27,SKU-001,DC-06,202
2023-07-28,SKU-001,DC-06,206
2023-07-29,SKU-001,DC-06,94
2023-07-30,SKU-001,DC-06,96
2023-07-31,SKU-001,DC-06,188
2023-08-01,SKU-001,DC-06,100
2023-08-02,SKU-001,DC-06,151
2023-08-03,SKU-001,DC-06,194
2023-08-04,SKU-001,DC-06,133
2023-08-05,SKU-001,DC-06,63
2023-08-06,SKU-001,DC-06,38
2023-08-07,SKU-001,DC-06,64
2023-08-08,SKU-001,DC-06,258
2023-08-09,SKU-001,DC-06,163
2023-08-10,SKU-001,DC-06,101
2023-08-11,SKU-001,DC-06,335
2023-08-12,SKU-001,DC-06,155
2023-08-13,SKU-001,DC-06,154
2023-08-14,SKU-001,DC-06,100
2023-08-15,SKU-001,DC-06,182
2023-08-16,SKU-001,DC-06,149
2023-08-17,SKU-001,DC-06,99
2023-08-18,SKU-001,DC-06,189
2023-08-19,SKU-001,DC-06,164
2023-08-20,SKU-001,DC-06,108
2023-08-21,SKU-001,DC-06,149
2023-08-22,SKU-001,DC-06,118
2023-08-23,SKU-001,DC-06,170
2023-08-24,SKU-001,DC-06,256
2023-08-25,SKU-001,DC-06,107
2023-08-26,SKU-001,DC-06,113
2023-08-27,SKU-001,DC-06,69
2023-08-28,SKU-001,DC-06,71
2023-08-29,SKU-001,DC-06,136
2023-08-30,SKU-001,DC-06,75
2023-08-31,SKU-001,DC-06,428
2023-09-01,SKU-001,DC-06,87
2023-09-02,SKU-001,DC-06,91
2023-09-03,SKU-001,DC-06,30
2023-09-04,SKU-001,DC-06,145
2023-09-05,SKU-001,DC-06,201
2023-09-06,SKU-001,DC-06,136
2023-09-07,SKU-001,DC-06,60
2023-09-08,SKU-001,DC-06,161
2023-09-09,SKU-001,DC-06,159
2023-09-10,SKU-001,DC-06,106
2023-09-11,SKU-001,DC-06,96
2023-09-12,SKU-001,DC-06,194
2023-09-13,SKU-001,DC-06,85
2023-09-14,SKU-001,DC-06,266
2023-09-15,SKU-001,DC-06,139
2023-09-16,SKU-001,DC-06,152
2023-09-17,SKU-001,DC-06,97
2023-09-18,SKU-001,DC-06,230
2023-09-19,SKU-001,DC-06,125
2023-09-20,SKU-001,DC-06,365
2023-09-21,SKU-001,DC-06,199
2023-09-22,SKU-001,DC-06,166
2023-09-23,SKU-001,DC-06,95
2023-09-24,SKU-001,DC-06,143
2023-09-25,SKU-001,DC-06,148
2023-09-26,SKU-001,DC-06,129
2023-09-27,SKU-001,DC-06,364
2023-09-28,SKU-001,DC-06,48
2023-09-29,SKU-001,DC-06,160
2023-09-30,SKU-001,DC-06,73
2023-10-01,SKU-001,DC-06,97
2023-10-02,SKU-001,DC-06,188
2023-10-03,SKU-001,DC-06,203
2023-10-04,SKU-001,DC-06,126
2023-10-05,SKU-001,DC-06,96
2023-10-06,SKU-001,DC-06,211
2023-10-07,SKU-001,DC-06,114
2023-10-08,SKU-001,DC-06,180
2023-10-09,SKU-001,DC-06,381
2023-10-10,SKU-001,DC-06,288
2023-10-11,SKU-001,DC-06,275
2023-10-12,SKU-001,DC-06,219
2023-10-13,SKU-001,DC-06,48
2023-10-14,SKU-001,DC-06,158
2023-10-15,SKU-001,DC-06,175
2023-10-16,SKU-001,DC-06,183
2023-10-17,SKU-001,DC-06,296
2023-10-18,SKU-001,DC-06,355
2023-10-19,SKU-001,DC-06,151
2023-10-20,SKU-001,DC-06,324
2023-10-21,SKU-001,DC-06,155
2023-10-22,SKU-001,DC-06,67
2023-10-23,SKU-001,DC-06,263
2023-10-24,SKU-001,DC-06,343
2023-10-25,SKU-001,DC-06,446
2023-10-26,SKU-001,DC-06,380
2023-10-27,SKU-001,DC-06,255
2023-10-28,SKU-001,DC-06,101
2023-10-29,SKU-001,DC-06,79
2023-10-30,SKU-001,DC-06,218
2023-10-31,SKU-001,DC-06,363
2023-11-01,SKU-001,DC-06,312
2023-11-02,SKU-001,DC-06,191
2023-11-03,SKU-001,DC-06,259
2023-11-04,SKU-001,DC-06,108
2023-11-05,SKU-001,DC-06,165
2023-11-06,SKU-001,DC-06,139
2023-11-07,SKU-001,DC-06,492
2023-11-08,SKU-001,DC-06,204
2023-11-09,SKU-001,DC-06,177
2023-11-10,SKU-001,DC-06,246
2023-11-11,SKU-001,DC-06,276
2023-11-12,SKU-001,DC-06,183
2023-11-13,SKU-001,DC-06,327
2023-11-14,SKU-001,DC-06,276
2023-11-15,SKU-001,DC-06,315
2023-11-16,SKU-001,DC-06,274
2023-11-17,SKU-001,DC-06,340
2023-11-18,SKU-001,DC-06,172
2023-11-19,SKU-001,DC-06,98
2023-11-20,SKU-001,DC-06,148
2023-11-21,SKU-001,DC-06,291
2023-11-22,SKU-001,DC-06,67
2023-11-23,SKU-001,DC-06,167
2023-11-24,SKU-001,DC-06,323
2023-11-25,SKU-001,DC-06,148
2023-11-26,SKU-001,DC-06,136
2023-11-27,SKU-001,DC-06,116
2023-11-28,SKU-001,DC-06,186
2023-11-29,SKU-001,DC-06,357
2023-11-30,SKU-001,DC-06,117
2023-12-01,SKU-001,DC-06,158
2023-12-02,SKU-001,DC-06,114
2023-12-03,SKU-001,DC-06,196
2023-12-04,SKU-001,DC-06,171
2023-12-05,SKU-001,DC-06,192
2023-12-06,SKU-001,DC-06,93
2023-12-07,SKU-001,DC-06,216
2023-12-08,SKU-001,DC-06,213
2023-12-09,SKU-001,DC-06,254
2023-12-10,SKU-001,DC-06,80
2023-12-11,SKU-001,DC-06,303
2023-12-12,SKU-001,DC-06,113
2023-12-13,SKU-001,DC-06,222
2023-12-14,SKU-001,DC-06,235
2023-12-15,SKU-001,DC-06,243
2023-12-16,SKU-001,DC-06,170
2023-12-17,SKU-001,DC-06,258
2023-12-18,SKU-001,DC-06,170
2023-12-19,SKU-001,DC-06,327
2023-12-20,SKU-001,DC-06,327
2023-12-21,SKU-001,DC-06,385
2023-12-22,SKU-001,DC-06,212
2023-12-23,SKU-001,DC-06,198
2023-12-24,SKU-001,DC-06,130
2023-12-25,SKU-001,DC-06,453
2023-12-26,SKU-001,DC-06,206
2023-12-27,SKU-001,DC-06,267
2023-12-28,SKU-001,DC-06,342
2023-12-29,SKU-001,DC-06,265
2023-12-30,SKU-001,DC-06,114
2023-12-31,SKU-001,DC-06,163
2024-01-01,SKU-001,DC-06,449
2024-01-02,SKU-001,DC-06,348
2024-01-03,SKU-001,DC-06,151
2024-01-04,SKU-001,DC-06,360
2024-01-05,SKU-001,DC-06,322
2024-01-06,SKU-001,DC-06,180
2024-01-07,SKU-001,DC-06,96
2024-01-08,SKU-001,DC-06,399
2024-01-09,SKU-001,DC-06,333
2024-01-10,SKU-001,DC-06,241
2024-01-11,SKU-001,DC-06,453
2024-01-12,SKU-001,DC-06,297
2024-01-13,SKU-001,DC-06,54
2024-01-14,SKU-001,DC-06,79
2024-01-15,SKU-001,DC-06,208
2024-01-16,SKU-001,DC-06,267
2024-01-17,SKU-001,DC-06,272
2024-01-18,SKU-001,DC-06,278
2024-01-19,SKU-001,DC-06,103
2024-01-20,SKU-001,DC-06,123
2024-01-21,SKU-001,DC-06,323
2024-01-22,SKU-001,DC-06,204
2024-01-23,SKU-001,DC-06,180
2024-01-24,SKU-001,DC-06,229
2024-01-25,SKU-001,DC-06,291
2024-01-26,SKU-001,DC-06,260
2024-01-27,SKU-001,DC-06,268
2024-01-28,SKU-001,DC-06,150
2024-01-29,SKU-001,DC-06,358
2024-01-30,SKU-001,DC-06,197
2024-01-31,SKU-001,DC-06,368
2024-02-01,SKU-001,DC-06,271
2024-02-02,SKU-001,DC-06,333
2024-02-03,SKU-001,DC-06,41
2024-02-04,SKU-001,DC-06,197
2024-02-05,SKU-001,DC-06,294
2024-02-06,SKU-001,DC-06,278
2024-02-07,SKU-001,DC-06,333
2024-02-08,SKU-001,DC-06,233
2024-02-09,SKU-001,DC-06,244
2024-02-10,SKU-001,DC-06,83
2024-02-11,SKU-001,DC-06,193
2024-02-12,SKU-001,DC-06,287
2024-02-13,SKU-001,DC-06,101
2024-02-14,SKU-001,DC-06,542
2024-02-15,SKU-001,DC-06,271
2024-02-16,SKU-001,DC-06,313
2024-02-17,SKU-001,DC-06,197
2024-02-18,SKU-001,DC-06,249
2024-02-19,SKU-001,DC-06,202
2024-02-20,SKU-001,DC-06,120
2024-02-21,SKU-001,DC-06,135
2024-02-22,SKU-001,DC-06,425
2024-02-23,SKU-001,DC-06,454
2024-02-24,SKU-001,DC-06,111
2024-02-25,SKU-001,DC-06,131
2024-02-26,SKU-001,DC-06,313
2024-02-27,SKU-001,DC-06,181
2024-02-28,SKU-001,DC-06,464
2024-02-29,SKU-001,DC-06,217
2024-03-01,SKU-001,DC-06,172
2024-03-02,SKU-001,DC-06,115
2024-03-03,SKU-001,DC-06,118
2024-03-04,SKU-001,DC-06,314
2024-03-05,SKU-001,DC-06,148
2024-03-06,SKU-001,DC-06,293
2024-03-07,SKU-001,DC-06,146
2024-03-08,SKU-001,DC-06,299
2024-03-09,SKU-001,DC-06,81
2024-03-10,SKU-001,DC-06,126
2024-03-11,SKU-001,DC-06,383
2024-03-12,SKU-001,DC-06,469
2024-03-13,SKU-001,DC-06,318
2024-03-14,SKU-001,DC-06,197
2024-03-15,SKU-001,DC-06,256
2024-03-16,SKU-001,DC-06,136
2024-03-17,SKU-001,DC-06,193
2024-03-18,SKU-001,DC-06,308
2024-03-19,SKU-001,DC-06,466
2024-03-20,SKU-001,DC-06,237
2024-03-21,SKU-001,DC-06,193
2024-03-22,SKU-001,DC-06,312
2024-03-23,SKU-001,DC-06,114
2024-03-24,SKU-001,DC-06,118
2024-03-25,SKU-001,DC-06,231
2024-03-26,SKU-001,DC-06,291
2024-03-27,SKU-001,DC-06,232
2024-03-28,SKU-001,DC-06,218
2024-03-29,SKU-001,DC-06,226
2024-03-30,SKU-001,DC-06,181
2024-03-31,SKU-001,DC-06,73
2024-04-01,SKU-001,DC-06,264
2024-04-02,SKU-001,DC-06,283
2024-04-03,SKU-001,DC-06,228
2024-04-04,SKU-001,DC-06,188
2024-04-05,SKU-001,DC-06,103
2024-04-06,SKU-001,DC-06,155
2024-04-07,SKU-001,DC-06,83
2024-04-08,SKU-001,DC-06,229
2024-04-09,SKU-001,DC-06,110
2024-04-10,SKU-001,DC-06,211
2024-04-11,SKU-001,DC-06,157
2024-04-12,SKU-001,DC-06,243
2024-04-13,SKU-001,DC-06,81
2024-04-14,SKU-001,DC-06,102
2024-04-15,SKU-001,DC-06,195
2024-04-16,SKU-001,DC-06,447
2024-04-17,SKU-001,DC-06,207
2024-04-18,SKU-001,DC-06,223
2024-04-19,SKU-001,DC-06,85
2024-04-20,SKU-001,DC-06,166
2024-04-21,SKU-001,DC-06,62
2024-04-22,SKU-001,DC-06,141
2024-04-23,SKU-001,DC-06,239
2024-04-24,SKU-001,DC-06,71
2024-04-25,SKU-001,DC-06,174
2024-04-26,SKU-001,DC-06,196
2024-04-27,SKU-001,DC-06,133
2024-04-28,SKU-001,DC-06,84
2024-04-29,SKU-001,DC-06,186
2024-04-30,SKU-001,DC-06,273
2024-05-01,SKU-001,DC-06,311
2024-05-02,SKU-001,DC-06,146
2024-05-03,SKU-001,DC-06,243
2024-05-04,SKU-001,DC-06,85
2024-05-05,SKU-001,DC-06,137
2024-05-06,SKU-001,DC-06,185
2024-05-07,SKU-001,DC-06,168
2024-05-08,SKU-001,DC-06,288
2024-05-09,SKU-001,DC-06,209
2024-05-10,SKU-001,DC-06,116
2024-05-11,SKU-001,DC-06,67
2024-05-12,SKU-001,DC-06,163
2024-05-13,SKU-001,DC-06,392
2024-05-14,SKU-001,DC-06,166
2024-05-15,SKU-001,DC-06,108
2024-05-16,SKU-001,DC-06,164
2024-05-17,SKU-001,DC-06,160
2024-05-18,SKU-001,DC-06,179
2024-05-19,SKU-001,DC-06,50
2024-05-20,SKU-001,DC-06,84
2024-05-21,SKU-001,DC-06,197
2024-05-22,SKU-001,DC-06,134
2024-05-23,SKU-001,DC-06,68
2024-05-24,SKU-001,DC-06,131
2024-05-25,SKU-001,DC-06,95
2024-05-26,SKU-001,DC-06,97
2024-05-27,SKU-001,DC-06,140
2024-05-28,SKU-001,DC-06,137
2024-05-29,SKU-001,DC-06,152
2024-05-30,SKU-001,DC-06,305
2024-05-31,SKU-001,DC-06,187
2024-06-01,SKU-001,DC-06,112
2024-06-02,SKU-001,DC-06,126
2024-06-03,SKU-001,DC-06,175
2024-06-04,SKU-001,DC-06,122
2024-06-05,SKU-001,DC-06,208
2024-06-06,SKU-001,DC-06,122
2024-06-07,SKU-001,DC-06,194
2024-06-08,SKU-001,DC-06,90
2024-06-09,SKU-001,DC-06,60
2024-06-10,SKU-001,DC-06,195
2024-06-11,SKU-001,DC-06,82
2024-06-12,SKU-001,DC-06,192
2024-06-13,SKU-001,DC-06,151
2024-06-14,SKU-001,DC-06,166
2024-06-15,SKU-001,DC-06,117
2024-06-16,SKU-001,DC-06,102
2024-06-17,SKU-001,DC-06,97
2024-06-18,SKU-001,DC-06,290
2024-06-19,SKU-001,DC-06,162
2024-06-20,SKU-001,DC-06,154
2024-06-21,SKU-001,DC-06,187
