date,inv_value_fg,cogs,revenue,inv_value_rm,total_inventory_value,accounts_receivable,accounts_payable,avg_inventory_w,avg_cogs_w,avg_revenue_w,avg_ar_w,avg_ap_w,DIO,DSO,DPO,CCC
2023-10-24,33505.09,7931.37,18946.62,76005.98984367096,109511.07984367096,1343687.6200000064,233920.9800000001,119180.34316046153,7497.630666666667,17997.43,1291047.0563333395,222519.08366666673,15.89573406040382,71.73507863807997,29.67858695093544,57.952225747548354
2023-10-25,40657.04,10605.41,25063.9,74915.46545215984,115572.50545215985,1347813.1500000062,235627.9300000001,118770.26068956907,7589.538333333333,18212.481833333335,1292825.4111666728,222861.1853333334,15.649207563512634,70.98568020534594,29.3642611111831,57.27062665767548
2023-10-26,50793.21,9650.51,23163.46,70365.42020374985,121158.63020374984,1359557.250000006,237434.69000000012,118527.91598555307,7662.854833333333,18391.571666666667,1294869.3071666728,223289.23166666672,15.467853504148083,70.40558200436593,29.139170260065615,56.734265248448395
2023-10-27,42384.87,10537.03,25186.64,64852.34189277985,107237.21189277986,1373262.510000006,238934.7100000001,118353.12270409912,7708.418333333333,18498.565666666665,1297118.1768333395,223691.60150000005,15.353749314863657,70.11993255080694,29.019131010663457,56.45455085500714
2023-10-28,46040.12,5873.92,14031.51,65623.84397371985,111663.96397371986,1369210.8200000061,235257.83000000013,118334.19885267783,7683.995666666667,18437.92166666667,1299327.9515000063,223986.83683333342,15.400086619779609,70.47041282581321,29.14978697931767,56.72071246627516
2023-10-29,40161.82,5878.3,13992.16,65623.84397371985,105785.66397371984,1364194.240000006,232096.89000000013,118031.90321120803,7646.804833333333,18348.70666666667,1301461.980166673,224230.6313333334,15.435453863905733,70.92935779124883,29.323441126140082,57.041370529014486
2023-10-30,31685.19,8476.63,20405.42,59865.39263679985,91550.58263679985,1366426.260000006,235586.38000000012,117327.31061398405,7636.840166666667,18326.913666666667,1303466.972666673,224499.8043333334,15.363331961050477,71.12310323354897,29.396949449489817,57.089485745109634
2023-10-31,24050.63,7634.5599999999995,18420.08,46730.16226099785,70780.79226099786,1362656.7100000062,238233.28000000012,116479.0928275324,7609.515,18263.268500000002,1305211.5078333395,224805.1568333334,15.307032422898489,71.4664797176551,29.542639292166896,57.230872848386696
2023-11-01,33361.97,7997.75,19335.0,49288.73138737785,82650.70138737785,1360850.4100000062,238236.1100000001,115734.58702652038,7666.806500000001,18401.089,1307046.1093333396,225174.4583333334,15.095540369581569,71.0309106886739,29.37004583764223,56.75640522061324
2023-11-02,51776.08,9137.28,22194.62,46468.80849059785,98244.88849059785,1371111.6800000062,239140.0900000001,115320.58367722871,7748.495166666666,18599.052499999998,1309159.0648333395,225628.11300000004,14.882965168943716,70.38848160858407,29.11895899098344,56.15248778654434
2023-11-03,53435.33,10698.0,25636.08,41767.204344109174,95202.53434410918,1384895.5700000064,243251.47000000012,114360.89033523024,7799.358333333334,18719.523666666668,1311507.4950000062,226094.68166666673,14.662858846537192,70.06094376938505,28.988882418745995,55.734920197176244
2023-11-04,54879.48,6156.58,14676.54,42231.060198109175,97110.54019810917,1378937.7100000065,240097.94000000012,113557.78131760593,7782.73,18675.923833333338,1313784.000166673,226464.73000000007,14.590995873890773,70.3463995618676,29.09836651149405,55.839028924264326
2023-11-05,49660.69,5218.79,12601.84,42231.060198109175,91891.75019810918,1372480.1600000067,235693.1200000001,112723.04964932096,7754.4023333333325,18606.032166666664,1316005.7100000062,226786.34350000008,14.536652188495031,70.73005669406909,29.24614093405094,56.020567948513175
2023-11-06,40369.79,9290.9,22131.66,112829.60249973917,153199.39249973916,1376966.4900000065,239326.94000000012,112797.56899630549,7760.881666666667,18617.957500000004,1318130.1703333398,227142.00366666674,14.53411788003109,70.79886020436665,29.267551474499577,56.06542660989816
2023-11-07,32148.399999999998,8221.39,19579.34,111250.31678990915,143398.71678990914,1376395.2000000067,242435.42000000013,112702.91923121549,7736.151500000001,18556.303166666665,1320023.3460000062,227506.43266666675,14.56834438043457,71.13611661460727,29.408218371455977,56.29624262358587
2023-11-08,36811.159999999996,9767.27,23233.52,108906.41409251916,145717.57409251915,1379497.5700000068,243789.1500000001,112634.29203539636,7816.124833333333,18743.994499999997,1322074.1295000063,227966.47316666675,14.410503214463292,70.53321155744078,29.166176081843126,55.77753869006094
2023-11-09,46867.74,10459.21,25062.37,95505.58516630226,142373.32516630227,1392399.150000007,246510.5200000001,112587.71619080691,7912.656166666667,18973.367166666667,1324414.0080000062,228539.9670000001,14.228814423290718,69.80384643200291,28.882838099646154,55.14982275564748
2023-11-10,39288.36,10504.9,25232.59,92520.75073873225,131809.11073873227,1405213.670000007,248024.2000000001,112672.75011685301,7959.746833333334,19086.117333333335,1326925.9518333396,229090.09400000007,14.155318313015819,69.52309517221205,28.78107794090018,54.8973355443277
2023-11-11,42765.97,4934.23,12027.05,92520.75073873225,135286.72073873226,1398473.720000007,241977.8900000001,113024.22688226792,7915.896,18983.915833333333,1329316.3518333398,229493.7728333334,14.27813438709502,70.02329569430718,28.99150934187784,55.30992073952436
2023-11-12,37888.11,4877.86,11885.5,92520.75073873225,130408.86073873226,1392689.070000007,236996.2300000001,113215.61766099416,7864.41,18864.289999999997,1331614.5008333398,229806.6625000001,14.395945488726321,70.58916613523965,29.221093826491764,55.76401779747421
2023-11-13,29637.52,8250.59,19961.8,92520.75073873225,122158.27073873226,1393305.810000007,239662.2000000001,113216.96597139459,7846.666666666667,18825.44833333333,1333734.1345000064,230141.10416666677,14.428670259735927,70.84740351911974,29.329792374681407,55.94628140417426
2023-11-14,22706.46,6931.0599999999995,16893.22,87371.64621359226,110078.10621359225,1388486.030000007,241448.0300000001,113155.0388412792,7802.392166666667,18726.08683333333,1335557.470166673,230470.74366666673,14.50260848521553,71.32069193384902,29.53847214336168,56.28482827570287
2023-11-15,33459.81,7996.74,19231.52,86208.46442481226,119668.27442481226,1385478.760000007,241047.27000000008,113143.45259682361,7853.049666666667,18847.3785,1337413.9656666731,230866.6160000001,14.407581436429254,70.96021155762713,29.398338963771582,55.96945403028481
2023-11-16,53036.79,9254.16,22391.93,78795.11993440226,131831.90993440227,1396804.920000007,242639.39000000007,113427.49377752788,7914.385499999999,18998.709,1339478.9133333398,231343.44666666674,14.331813098758948,70.50368071500753,29.23075286977956,55.60474094398691
2023-11-17,53981.42,10709.1,25597.75,75788.66745940226,129770.08745940226,1412085.8600000069,245695.9700000001,114150.51739978396,7937.551666666666,19055.448166666665,1341720.3468333397,231799.12416666673,14.38107393733928,70.41137710843168,29.20284917830457,55.589601867466385
2023-11-18,57730.61,6006.36,14317.19,76117.97138458227,133848.58138458227,1407995.2400000067,241927.31000000008,115062.27422151389,7912.5405,18993.756666666668,1343898.2375000066,232149.63166666677,14.54176117285136,70.75473594217924,29.339455724323532,55.957041390707076
2023-11-19,51962.33,5768.28,13716.97,76117.97138458227,128080.30138458227,1404419.6800000067,238014.80000000008,115762.07861198165,7882.988,18920.16066666667,1346064.7228333396,232453.1643333334,14.685050720866458,71.14446576581253,29.48795105781379,56.341565428865195
2023-11-20,42399.84,9562.49,22799.61,55603.94595972226,98003.78595972226,1410423.9500000067,241833.31000000006,115784.16963583091,7901.111000000001,18959.561166666666,1348173.8816666729,232812.8015000001,14.654163146908187,71.1078631944781,29.465831007816504,56.296195333569784
2023-11-21,33374.52,9025.32,21347.24,49494.77646117225,82869.29646117226,1410355.0500000068,245760.58000000007,115577.0614409138,7892.163333333333,18934.023999999998,1350078.3980000063,233200.67333333343,14.644534908795242,71.30435653826183,29.548384072132325,56.40050737492474
2023-11-22,38279.33,9874.57,23522.29,47696.811829337814,85976.14182933781,1410598.7400000067,247230.56000000008,115358.67133567229,7972.8369999999995,19123.4005,1352066.2080000066,233668.94266666676,14.468961467000053,70.70218541937699,29.308129924977365,55.86301696139968
2023-11-23,47174.28,10619.15,25466.31,50333.477219957815,97507.75721995781,1424093.0100000068,249918.34000000008,115401.24545539114,8063.988666666667,19342.486666666668,1354340.5541666732,234235.30066666674,14.310690431946432,70.01894727944355,29.047077116427833,55.28256059496215
2023-11-24,40562.35,11022.19,26354.62,44644.278035807816,85206.62803580781,1439147.6200000069,250335.12000000008,114504.89891450213,8099.384166666667,19428.259,1356791.7265000066,234745.14650000012,14.137482129289722,69.83599130009574,28.983085833377675,54.99038759600779
2023-11-25,40843.08,5712.09,13765.96,45058.146260087815,85901.22626008782,1434446.0000000068,246396.70000000007,113805.46049045495,8063.8565,19345.443333333336,1359155.3660000067,235146.14816666677,14.113031462111826,70.25713200679677,29.160507527219362,55.20965594168922
2023-11-26,35835.52,5007.56,12162.21,45058.146260087815,80893.6662600878,1428449.0700000068,240867.23000000007,112970.98106493661,7996.699,19189.18733333333,1361373.6840000066,235434.42883333343,14.127201869788598,70.94483264724708,29.441451883250007,55.630582633785664
2023-11-27,27118.94,8716.58,21092.62,87422.69127813783,114541.63127813784,1430478.6400000069,243709.89000000004,112504.42961795894,7982.795333333333,19159.90133333333,1363436.1165000063,235733.2285000001,14.0933626530772,71.16091532934858,29.530160633789702,55.72411734863607
2023-11-28,20134.02,6984.92,17027.13,85049.43250657784,105183.45250657784,1425213.4700000067,244816.51000000007,112118.17038008278,7948.556666666667,19080.6045,1365240.138166673,236034.98033333343,14.105475381494767,71.55119944793536,29.69532585999891,55.96134896943122
2023-11-29,32140.329999999998,8164.0199999999995,19788.31,84101.04388357785,116241.37388357785,1422146.8700000069,244503.90000000005,111844.13741313246,8001.504666666666,19209.814166666663,1367094.2173333399,236399.64483333344,13.977888168841803,71.16644676894141,29.54439879515996,55.59993614262325
2023-11-30,51785.46,10356.96,24884.38,83842.21768533785,135627.67768533784,1435077.2300000067,247226.30000000005,111976.33717621144,8090.993,19424.695833333335,1369235.2660000066,236881.12283333341,13.83962848271052,70.48940574144588,29.277138520986657,55.05189570316975
2023-12-01,50745.96,10559.7,25315.16,82751.63017269518,133497.59017269517,1447080.2900000066,249788.25000000006,112440.47405109521,8133.739333333333,19523.144166666665,1371533.2751666731,237348.05566666677,13.823958384097288,70.25165943856499,29.18068134959494,54.89493647306734
2023-12-02,55904.1,5457.34,13154.23,91448.81372497517,147352.91372497517,1438041.1200000066,246108.31000000006,113363.79345323314,8087.473333333332,19414.297333333332,1373741.8581666732,237687.0338333334,14.017207696499337,70.75928809476048,29.389529218437414,55.3869665728224
2023-12-03,50340.56,5563.54,13372.15,91448.81372497517,141789.37372497516,1433394.5900000066,240973.85000000006,114077.51336014524,8070.4220000000005,19369.723,1375960.5706666731,237958.0975000001,14.135260009965432,71.03666741474171,29.485211244219954,55.686716180487196
2023-12-04,40331.19,10009.37,23934.43,73891.24734057518,114222.43734057518,1439196.2900000066,244826.64000000007,114004.423466336,8082.076333333333,19395.208,1378093.0436666731,238257.44383333344,14.105833546280866,71.05327479172553,29.47973194099587,55.67937639701052
2023-12-05,32115.28,8215.91,19728.35,69940.24376555518,102055.52376555518,1438489.0600000066,247823.76000000007,113726.22455804661,8058.614666666666,19339.03566666667,1380015.8800000064,238561.65616666674,14.112379020734078,71.35908448520225,29.603308513241576,55.868154992694755
2023-12-06,37818.57,9038.77,21626.19,70438.77191189407,108257.34191189407,1437235.7800000065,247571.63000000006,113381.50921396619,8114.976166666666,19474.50216666667,1382017.2365000066,238915.75066666678,13.971884437528686,70.96547191155018,29.441337320008984,55.496019029069885
2023-12-07,47627.659999999996,10975.22,26190.2,65222.84649019407,112850.50649019406,1451266.2800000065,250325.46000000008,113198.56177952411,8212.681333333332,19705.57966666667,1384304.6261666731,239392.28050000008,13.783386592643977,70.24937350654642,29.14910134505809,54.88365875413231
2023-12-08,44286.08,10388.06,24979.41,58044.17468051407,102330.25468051407,1463924.5500000066,250946.2500000001,113316.61439246668,8245.59,19784.66783333333,1386747.8391666734,239821.74566666677,13.742693293320027,70.0920455601621,29.084849679242694,54.74988917423944
2023-12-09,44185.15,6383.87,15207.64,58648.69868816407,102833.84868816407,1457923.9100000064,246870.9100000001,113600.58583929922,8223.023833333333,19729.258833333333,1389102.7113333396,240132.1133333334,13.814940603577142,70.40825623851605,29.202409989366654,55.02078685272653
2023-12-10,38464.19,5720.96,13685.24,58648.69868816407,97112.88868816406,1452874.2500000065,242086.9700000001,113693.62438641426,8168.519499999999,19598.335000000003,1391356.42383334,240340.8860000001,13.918510494639117,70.99360347873122,29.422820867355473,55.48929310601487
2023-12-11,30118.89,8345.3,20200.05,42132.93485178407,72251.82485178407,1451536.7300000065,245498.04000000007,113443.36073737449,8124.5988333333335,19499.108,1393341.7800000063,240549.5888333334,13.962949194727356,71.45669330104774,29.607565095573033,55.81207740020206
2023-12-12,21860.44,8258.45,19910.72,37511.55471306407,59371.994713064065,1448597.6700000064,248878.6300000001,113120.72089639005,8097.914333333333,19436.762333333332,1395066.6436666732,240783.09316666675,13.969118002490195,71.77464125669661,29.733963988175894,56.00979527101091
2023-12-13,32158.68,8976.7,21475.71,35621.688495015405,67780.3684950154,1448288.4400000065,249604.7400000001,112834.57524230945,8154.449,19570.291166666666,1396885.5776666733,241090.87550000008,13.837179586543426,71.37786381256991,29.56556298285759,55.649480416255756
2023-12-14,50865.55,11087.44,26587.89,32697.7504806854,83563.3004806854,1462840.6000000064,253761.1200000001,112884.70133477502,8253.485833333334,19807.752833333332,1399025.1706666732,241541.96916666673,13.677215132407186,70.63018114363453,29.265449053192985,55.041947222848734
2023-12-15,47126.38,10531.2,25255.15,30025.161517305398,77151.54151730539,1476104.2700000063,256295.58000000013,111894.57644098827,8289.0475,19890.792,1401396.926666673,241977.9670000001,13.499087372944631,70.45455639306232,29.192493709319447,54.7611500566875
2023-12-16,52369.04,6357.24,15236.01,33251.5385894054,85620.5785894054,1471932.0200000063,253398.66000000012,111367.89751802184,8267.300833333333,19837.6535,1403728.3696666732,242330.88233333343,13.470889684937095,70.76080695061405,29.31197100706288,54.919725628488266
2023-12-17,46471.18,5897.86,14166.88,34200.2516686454,80671.4316686454,1466413.8600000062,248587.4200000001,110690.60601557257,8238.0565,19764.716833333332,1405996.3371666733,242631.38716666677,13.43649512668098,71.13668002546086,29.452503411049285,55.12067174109256
